stock_code,week_start_date,actual,p33,p50,p67,p82,p90
10133,2011-11-07,0,0.0,0.006078513608166905,0.02680959636250322,3.101299984869152,19.257255628032937
10133,2011-11-14,0,0.0,0.006078513608166905,0.02680959636250322,3.101299984869152,19.257255628032937
10133,2011-11-21,0,0.0,0.006078513608166905,0.02680959636250322,3.101299984869152,19.257255628032937
10133,2011-11-28,0,0.0,0.006078513608166905,0.02680959636250322,3.0869371122545166,19.046488835804247
10133,2011-12-05,0,0.0,0.006078513608166905,0.02680959636250322,3.0635213694278036,18.680413648153536
10134,2011-09-19,0,0.0,0.006078513608166905,0.02680959636250322,0.4169341777980583,1.4233229530015035
10134,2011-09-26,0,0.0,0.006078513608166905,0.02680959636250322,0.4169341777980583,1.4233229530015035
10134,2011-10-03,0,0.0,0.006078513608166905,0.02680959636250322,0.4169341777980583,1.4233229530015035
10134,2011-10-10,0,0.0,0.006078513608166905,0.02680959636250322,0.4169341777980583,1.4233229530015035
10134,2011-10-17,0,0.0,0.006078513608166905,0.02680959636250322,0.4169341777980583,1.3005197773996902
10134,2011-10-24,0,0.0,0.006078513608166905,0.02680959636250322,0.4169341777980583,1.3005197773996902
10134,2011-10-31,0,0.0,0.006078513608166905,0.02680959636250322,0.4169341777980583,1.3005197773996902
10134,2011-11-07,0,0.0,0.006078513608166905,0.02680959636250322,0.486964789357933,1.3005197773996902
10134,2011-11-14,0,0.0,0.006078513608166905,0.02680959636250322,0.486964789357933,1.3005197773996902
10134,2011-11-21,0,0.0,0.006078513608166905,0.02680959636250322,0.486964789357933,1.3005197773996902
10134,2011-11-28,0,0.0,0.006078513608166905,0.02680959636250322,0.4726019167432979,1.0897529851710022
10134,2011-12-05,0,0.0,0.006078513608166905,0.02680959636250322,0.4491861739165849,0.8513325293586063
10135,2011-09-19,25,12.452812127010485,14.94588625863911,22.473209648238168,39.599537550188685,71.74125254811095
10135,2011-09-26,5,14.851230976456932,22.809052629720522,28.36896553905387,42.99740197398941,93.74732190941438
10135,2011-10-03,5,11.884897701515012,18.737211072375317,26.261304676808333,35.603609642669426,66.73659605525903
10135,2011-10-10,6,10.894137119915655,16.61481049883938,24.627386732803746,35.87971297851208,63.09737660938531
10135,2011-10-17,21,8.494367272845041,11.520769910048173,16.483087726164115,24.540299492191178,40.856810722587475
10135,2011-10-24,33,9.193420519169706,10.716740650110493,17.835598318744054,29.40973751245007,57.49105625347925
10135,2011-10-31,47,14.206332405724117,22.4859980255184,29.314013669986615,38.91815975734277,92.27641140795643
10135,2011-11-07,36,22.48478513750701,31.953622219090995,39.15782673775457,52.782472201378404,142.15347376837266
10135,2011-11-14,35,25.770872002101612,38.44970396973512,44.63380242918598,58.44983459085805,92.86026196108189
10135,2011-11-21,37,27.420221719146177,39.49548515808592,45.57299120795011,54.25091088638929,100.3303228545693
10135,2011-11-28,61,31.16152068652798,48.19230956442158,58.395878196514566,78.93997259932218,116.472025047628
10135,2011-12-05,39,33.10320231803316,44.47218351482874,67.24164479233569,80.08433935848251,177.87433753013562
11001,2011-09-19,20,7.838879334719403,17.50673595172189,30.76399234286882,48.14124722866387,66.81879119476635
11001,2011-09-26,16,9.55090741447319,20.308561700349635,25.429179332751332,48.777667722927156,74.35939167650427
11001,2011-10-03,41,6.985158161504229,15.645270933819722,20.919481082136038,41.77148385841976,72.20975758816678
11001,2011-10-10,52,16.300058775946933,26.189670826977032,34.97112873091205,59.814808242864615,95.6776151344496
11001,2011-10-17,19,15.943194542044367,31.963560987579122,35.03985439769739,67.69592570527816,120.98250033149644
11001,2011-10-24,1,15.080940950451051,23.576404393061598,34.24503424632518,58.33938163732769,90.31027988738477
11001,2011-10-31,19,4.895705547770316,11.89884497838277,30.954896927804818,50.199648004599354,73.09572398025865
11001,2011-11-07,34,8.831233592159093,21.348980241396653,28.09132222078002,46.20616082849661,76.18673235884191
11001,2011-11-14,24,8.40998059979332,20.36177723240975,28.72153038136779,51.85469621452172,68.47409553703078
11001,2011-11-21,51,7.850513036942802,18.717290643645043,22.704324991279474,43.83390212239835,65.21614947485261
11001,2011-11-28,20,22.5365300582849,38.509006990635534,49.40865000454914,84.04598518114202,128.56582654737952
11001,2011-12-05,5,17.74873060353223,29.2966787938229,38.56698540011767,57.85300962545565,86.07166134329611
15030,2011-09-19,0,0.0,0.006078513608166905,0.02680959636250322,2.9960758295719154,6.755958981769116
15030,2011-09-26,3,0.0,0.006078513608166905,0.02680959636250322,2.9960758295719154,6.755958981769116
15030,2011-10-03,0,-0.08773765497418516,0.016993553099378018,1.212004105585547,6.45996502496037,8.27241453716992
15030,2011-10-10,0,-0.02870941026898456,0.0037633649080420052,0.856663645610428,4.150796954843641,5.874385489725497
15030,2011-10-17,0,-0.10075977256027237,0.01458968043178216,0.47088205698046437,3.513769090238148,5.235907775261955
15030,2011-10-24,10,-0.03541038435775706,-0.0071082926848925,0.44067096467424555,3.5585708980455477,5.1538550339920075
15030,2011-10-31,0,-0.06093945217320454,1.1196212621732828,3.4370144283777484,11.518389164269829,14.337299013547629
15030,2011-11-07,22,0.0360746639462806,0.44633390987184773,1.5679496778795028,7.510179643495943,11.208496598143583
15030,2011-11-14,0,0.7911237739511893,5.480087579826217,10.5655035147747,22.180642313334037,28.407556505510055
15030,2011-11-21,0,-0.010093427222141701,2.1559673899009133,6.583323216676342,14.408378320855663,19.48518839864037
15030,2011-11-28,0,0.27608788658669564,2.435261580743245,3.6152110058767413,12.455726410599414,19.2044112633715
15030,2011-12-05,2,-0.06737543213910295,1.9230553343272632,2.301236925294968,10.015630082555928,17.01197817239508
15034,2011-09-19,216,29.07487927272996,39.349549388892676,67.95318057007678,119.19537443722415,129.59201936814563
15034,2011-09-26,1213,53.55844182966881,73.52974907713453,92.96126760943123,160.3612929452987,220.58842605160885
15034,2011-10-03,49,80.55729176130741,97.00268326783578,167.9456549162082,268.7562445806516,367.93307982544434
15034,2011-10-10,397,64.5902529796171,82.79846550424703,125.04882387508029,182.38488646789133,244.5958127611506
15034,2011-10-17,0,99.67583472898566,134.73472428326542,172.26324556682846,254.84651518253168,421.2351705288634
15034,2011-10-24,145,12.669122687574703,25.594937948945315,57.54048891126947,163.20522080758457,165.23218333762327
15034,2011-10-31,397,24.811031099967025,34.87632019024801,63.7460838134702,146.5213077181505,230.2968115644549
15034,2011-11-07,28,116.86387826567649,146.88325766940474,184.46588658012473,282.6689559207819,406.3623663441628
15034,2011-11-14,20,51.09783319181048,75.51155361159167,88.40644401223112,146.2698081677044,181.5040194516241
15034,2011-11-21,112,35.76588884641565,50.98498704526457,62.43799129322631,135.66229608560283,193.02553125188155
15034,2011-11-28,16,45.39252858252267,71.88549943748205,98.19239315062097,189.7405966763128,316.79616273185593
15034,2011-12-05,2,23.382299746701708,30.927171253759997,48.305375122464135,85.32576629915076,109.73637206085552
15036,2011-09-19,93,102.15050205452295,148.89517387319287,260.548318850949,668.4039478968397,796.433354030977
15036,2011-09-26,30,102.75748430746411,153.28587361711453,274.62322921126696,745.7763017788412,891.1156809881772
15036,2011-10-03,721,74.5793564475243,106.72780892785366,219.03124655290773,559.5462764516676,750.3994081703494
15036,2011-10-10,224,92.73480933358132,129.10369332020974,231.86272329601564,655.3025305903386,917.0227067272368
15036,2011-10-17,194,85.6266626155612,144.53804732303303,287.96525381625344,739.514579707325,979.5600857537387
15036,2011-10-24,101,117.83031910596313,161.3591400390257,319.30670082154796,758.7534916700744,1093.704059833658
15036,2011-10-31,83,145.06977030116863,172.4394865665669,324.70310103168686,833.221356112206,1078.3672234353962
15036,2011-11-07,107,115.66373268693758,152.55106649723396,276.99810783522867,749.0367839323306,944.6681526109861
15036,2011-11-14,104,100.36022573298241,146.32068699992627,259.4122004351174,765.7864231066432,912.3290461791797
15036,2011-11-21,237,93.09859699515779,136.4081453573764,245.40193789807827,739.5680200224936,822.2105625232764
15036,2011-11-28,143,119.25778484430556,176.21468000609963,315.4449630783543,802.7138394096406,950.3352647802457
15036,2011-12-05,14,111.42111351482757,142.5075367108719,282.81766570370604,790.045519410325,871.0893062327659
15039,2011-09-19,9,6.464819342605008,16.635687158690004,39.213080861386885,55.79883610577269,115.35396442931973
15039,2011-09-26,1,12.400289681216462,23.868966762655386,30.60946961971627,54.5396702675621,114.03761973552203
15039,2011-10-03,3,3.252114650594334,8.478022848735824,14.453018280476524,28.758095005958584,91.63455578557243
15039,2011-10-10,13,1.8573361380083002,5.292934600268327,8.015633128778424,17.547828659940755,39.987829303016916
15039,2011-10-17,52,3.750560395679611,8.285334898637348,11.755199467091254,26.273016915314084,75.04953544265673
15039,2011-10-24,51,6.0210439182596165,14.10428997758258,21.475829468130673,40.03177032481348,98.57983022328784
15039,2011-10-31,15,14.522359629667362,31.458725316042333,37.97890600302779,62.83371382495477,114.65904210307839
15039,2011-11-07,100,20.460580545290092,32.88708269885939,39.0635298658607,54.819250470780354,114.50719462632063
15039,2011-11-14,13,33.64074275107694,52.34429585528469,56.73533991279666,89.16869592922211,152.43589193901929
15039,2011-11-21,95,19.94294662224734,27.249520596115026,34.142283334655154,48.84050662068519,120.95119482643587
15039,2011-11-28,2,29.195195946269113,45.9746401884648,64.57578023021718,100.54148773295285,185.99185868275123
15039,2011-12-05,46,16.511931850730544,24.09361748419673,31.506131630726987,48.41020089654644,99.65449281883357
15044A,2011-09-19,11,2.7469826859355484,7.73181200918227,12.233179274267146,18.94415373860575,28.283488267496622
15044A,2011-09-26,0,6.604922171408986,9.883649807885194,18.723074312625492,22.50923411047675,31.585330982858572
15044A,2011-10-03,0,1.6204586896574724,5.294171291880197,10.249522473201248,15.419493273769708,25.91188107117278
15044A,2011-10-10,0,1.3610963688344109,2.632311598542163,8.21100467607269,14.25392745932096,23.964839294458443
15044A,2011-10-17,3,0.4359614782920072,0.5067259375348628,2.859154658430672,11.639694534793966,23.543011088569337
15044A,2011-10-24,0,0.05920290302302587,0.7379835435960603,2.3208381018117814,9.537146813563988,23.52384318302536
15044A,2011-10-31,1,0.04492459388620435,0.20695850165064936,2.023746452428836,9.311963024171417,22.60616905430658
15044A,2011-11-07,2,0.08809353921441714,1.2753691123859543,3.1830117900771335,9.824422683945023,25.681205680458312
15044A,2011-11-14,20,0.4814194254175242,1.6170524913700113,4.010311823770493,10.69516949025448,27.062765144770204
15044A,2011-11-21,11,2.3602644791840977,5.305969526439463,9.065216469224877,14.557304971669922,22.217835616035956
15044A,2011-11-28,1,5.227094910949522,8.439695198764584,18.443683735788806,21.518900842322065,28.03534316038996
15044A,2011-12-05,2,3.5535420776108544,5.48919748952869,11.413501643703896,16.15525313355238,24.98537065295693
15044B,2011-09-19,3,0.0,0.006078513608166905,0.4098564255299512,3.3224933394989553,5.510639809275306
15044B,2011-09-26,3,0.21946324068686857,0.22196725150535093,2.2467481280360757,7.0577861761748375,13.93384423204628
15044B,2011-10-03,0,0.422104548244347,0.9573881923723937,3.2146999470355455,8.163550617963029,15.882490786847656
15044B,2011-10-10,0,0.15617454606351383,0.5128954019591397,2.1441659369353703,7.117379166680575,14.525545371292278
15044B,2011-10-17,0,0.18572331898046288,0.36569995493826285,1.7239215832431916,7.079135343527025,13.7968393410925
15044B,2011-10-24,0,0.06148715267674441,0.10447922127154866,1.5056178383392893,6.2780137324495,12.361503740372843
15044B,2011-10-31,0,0.0,0.006078513608166905,0.4098564255299512,3.3224933394989553,5.387836633673492
15044B,2011-11-07,0,0.0,0.006078513608166905,0.4098564255299512,3.286234574443451,5.398273718183225
15044B,2011-11-14,0,0.0,0.006078513608166905,0.4098564255299512,3.286234574443451,5.398273718183225
15044B,2011-11-21,0,0.0,0.006078513608166905,0.4098564255299512,3.286234574443451,5.398273718183225
15044B,2011-11-28,0,0.0,0.006078513608166905,0.4098564255299512,3.2718717018288155,5.187506925954538
15044B,2011-12-05,0,0.0,0.006078513608166905,0.4098564255299512,3.2484559590021016,4.975279661271428
15044C,2011-09-19,10,2.183230764412223,5.5938660159704385,11.255855048125907,20.231403629776345,25.669011107457983
15044C,2011-09-26,1,2.9863133051506443,6.434229014177421,11.770830085009559,21.34774700958461,26.740873933732864
15044C,2011-10-03,1,2.814947164664494,5.0088318960222455,9.212265716518754,15.799442233797889,25.825484797712054
15044C,2011-10-10,0,2.5713599187958613,3.8813662619496405,7.166230195705785,14.789522443510473,23.589234395887015
15044C,2011-10-17,5,0.09100742080876394,1.673397776851613,3.3408443177809954,8.124035175958602,17.684093750110957
15044C,2011-10-24,0,0.15380434690084302,1.7286138245629405,3.602148055476636,7.3058684017949584,19.505910762289353
15044C,2011-10-31,0,-0.015388944814542477,1.5360428042518564,3.406191752927612,6.899596428452672,19.443677044238463
15044C,2011-11-07,6,0.021362034543509854,1.4992345555857007,3.6478589116496414,6.984492523725768,18.872231357237872
15044C,2011-11-14,6,0.8632450942902338,2.458496625622935,3.8449160754791953,8.660257911026116,20.515944714677765
15044C,2011-11-21,5,0.6676028350486494,2.943463065660317,4.636792121571791,8.413078661578806,18.42315378955846
15044C,2011-11-28,0,3.4040492252662204,4.365215845542251,8.273219640935142,13.580999974586122,20.05883750368036
15044C,2011-12-05,2,1.1974457620888443,2.775611718303391,5.783384858239456,10.403201959124692,17.252847129970203
15044D,2011-09-19,75,2.672193145445327,4.816578008598226,9.323362103250401,19.633979810426272,38.021189366643185
15044D,2011-09-26,6,13.17707558982641,14.11649240920059,28.83360951385481,39.10775303639572,68.9485648227775
15044D,2011-10-03,1,8.199360205564973,11.675445698000972,26.266882045036056,34.844718889897855,61.31298797979605
15044D,2011-10-10,72,5.329094746101716,6.266778043103792,17.685061833457805,29.617678845088587,59.209104290552574
15044D,2011-10-17,5,11.373210532729724,18.12228978895647,27.96923194543554,58.999651919262554,83.74136782787635
15044D,2011-10-24,0,4.738135815780622,7.246822555770082,13.204448880808938,25.778404419816034,51.65288410168565
15044D,2011-10-31,0,2.521287376937369,4.068860559332277,11.2048996343044,24.626925546048376,60.19184758406599
15044D,2011-11-07,6,2.2786255731179983,3.0585722880489277,9.879257992407805,24.09915717240115,58.05731407978411
15044D,2011-11-14,6,0.9521994115136099,1.8349732380285448,4.8685497833250455,15.213421751959736,34.19533826447852
15044D,2011-11-21,5,1.063611980044633,2.3199396780659263,5.7237021717463135,15.31557015210256,36.41540897078874
15044D,2011-11-28,7,3.157085623398265,4.101241513009163,9.10233495160769,18.89816235859469,43.47477314244306
15044D,2011-12-05,2,3.59528686113201,5.856740953463918,9.708200691392573,20.29613055957089,47.158863604688875
15056BL,2011-09-19,32,30.880659450734942,45.34068762788191,88.54541591370727,108.5733361432049,174.606124621461
15056BL,2011-09-26,86,32.446788167033155,50.19906156738799,88.16558464572933,109.58711454875748,148.3469361745885
15056BL,2011-10-03,195,50.446029989834095,62.529039305902835,100.37679928307591,119.8053982571225,167.33755507184125
15056BL,2011-10-10,37,60.94440538714587,78.20472244437755,124.33229727992477,148.7397102005547,224.98431728086015
15056BL,2011-10-17,43,38.413589599214724,59.05997558005762,96.84038548495423,116.11379884748547,158.82769512994335
15056BL,2011-10-24,168,43.844784083486545,56.45194504506939,87.99408388297392,112.37640895449532,161.14324014950566
15056BL,2011-10-31,91,53.27650233298976,71.3358411512474,98.7590713177878,142.41739559965012,222.28471266777507
15056BL,2011-11-07,45,61.22825664043821,72.7645900691144,122.7416069186941,146.81990866735114,222.6983874019509
15056BL,2011-11-14,73,50.35575074625425,72.39959136595245,109.03118529436433,124.25635750615379,194.7995513012533
15056BL,2011-11-21,20,52.66058450215562,74.6523696071468,106.16662614485125,132.1462362721398,194.5672924413035
15056BL,2011-11-28,10,36.326629225191304,53.87328759884188,85.06200241416161,126.30532574217953,155.35808915892295
15056BL,2011-12-05,70,16.870893684593405,24.421126478388995,53.956771068145386,82.33337100553848,105.06297299621318
15056N,2011-09-19,65,76.93535518650036,93.5415292579698,141.4302865552772,217.54621991573714,240.43134237797605
15056N,2011-09-26,52,60.08574633296395,89.1555558210792,124.35018581408227,177.53648282471852,218.78056682552398
15056N,2011-10-03,22,65.55249811492838,90.43293978326884,120.2078635107893,180.89330364322723,225.35776267102065
15056N,2011-10-10,29,40.013299863920004,58.109913900177006,91.02975243783276,153.7101510780708,233.75524839824868
15056N,2011-10-17,59,29.856727212153196,45.62387734849677,77.64687627263363,111.2246803617718,173.74763857310873
15056N,2011-10-24,105,31.760795849141957,51.412104370517035,72.26371983212701,125.46370399487296,167.98647869744778
15056N,2011-10-31,6,40.08941078014271,61.741056407328145,94.56987000627498,146.9748560309909,195.942496707815
15056N,2011-11-07,36,24.52936365408724,35.51575333291913,60.724190265387016,107.12386177253535,184.88801761892486
15056N,2011-11-14,98,30.250042695690407,42.8108280646606,82.69916025432764,132.24959393426832,190.10503470642035
15056N,2011-11-21,8,40.20696205419615,64.5606728042954,88.5020640472116,145.0123250710079,186.42835219607812
15056N,2011-11-28,33,24.499717688708014,39.49874988738296,63.13317272554697,100.17287984175084,145.80016835810147
15056N,2011-12-05,66,28.113257190350097,39.75420529237963,72.43372742118278,107.52117562082384,144.68444288368704
15056P,2011-09-19,9,8.064949737323309,11.278333398622411,17.93494916403816,41.85742281658502,77.76039115965429
15056P,2011-09-26,14,5.448553015355122,9.334698417014296,16.699954997081456,35.638207783113444,62.55175591485977
15056P,2011-10-03,3,7.639032024240766,10.476525177520351,17.204227100416603,35.96223928197602,57.225733615605435
15056P,2011-10-10,35,5.506950440731301,10.59776921179544,16.935566046862995,38.57746232830774,65.43408076035173
15056P,2011-10-17,8,5.483278865895044,10.902026970283583,14.813081987836794,31.983690234376372,59.19457552121216
15056P,2011-10-24,3,6.0981335428787595,8.79655711339576,16.094974588572125,31.39599354550317,72.67725770074803
15056P,2011-10-31,8,5.804500257508978,8.947422322043169,14.975040058817742,35.620202643091716,62.82939395437571
15056P,2011-11-07,11,7.322004594214981,11.19578941208348,16.75024143596704,33.584916123631324,69.16529658131893
15056P,2011-11-14,60,6.12519897675089,9.066968267935314,15.037703247497085,29.101530711730703,42.273288875487495
15056P,2011-11-21,4,9.949983519609631,15.30783237706909,18.57399412560475,38.856198896230964,57.51974364259236
15056P,2011-11-28,10,9.762002366278999,16.494308060196076,23.393647090401565,40.60933110473321,84.67514826831626
15056P,2011-12-05,13,7.386427638787857,13.561447445333187,18.615978626622205,32.702244992782475,70.79124509706968
15056bl,2011-09-19,4,0.22479957412548204,1.2819121823625275,2.8901866113316284,3.2151886266384166,5.827333794161019
15056bl,2011-09-26,1,0.6816497886712689,2.220431804511507,4.0830533204048045,5.681255606037774,8.479237441913323
15056bl,2011-10-03,1,0.44310219681465235,1.7066754614126998,3.5105784324318834,3.934601167296328,6.292259620877689
15056bl,2011-10-10,0,0.39895288183222055,1.5167871262992951,2.9432034361741812,3.7704992564166484,5.547314477660568
15056bl,2011-10-17,0,0.1530663239893761,0.8397496446539332,1.8339534452807882,3.408621379552644,3.7003039086213794
15056bl,2011-10-24,1,0.0003200268882652301,0.6589995331774732,0.9021291486220547,2.2653308334038873,3.5573577174067545
15056bl,2011-10-31,3,0.0003258464722795601,0.7696744430402498,1.0201382089359803,2.393560502993726,3.862329568436119
15056bl,2011-11-07,3,0.14670497469029267,1.5993874995910013,2.7785074664589615,3.5212701470653163,5.403408902476365
15056bl,2011-11-14,1,0.6486410787404623,2.199144360133791,3.0945967197103275,4.638882794447423,5.862496228098942
15056bl,2011-11-21,1,0.8699435696920552,1.9972394442697907,2.8398546673539715,3.031201140604121,5.348884654171192
15056bl,2011-11-28,2,1.0038900402099662,2.4184173489585157,4.252602919649988,4.553703797022361,6.777124635535976
15056bl,2011-12-05,5,0.6217621805024648,1.803029650536321,3.5537108055685915,4.693636816156547,7.4293407590459974
15056n,2011-09-19,2,0.8167525593074986,2.4756229755539456,4.568307229355764,4.828766206234118,10.613012171440522
15056n,2011-09-26,0,0.9791569908089142,2.9048336238925923,5.0896296308970825,5.361961240295126,12.117951739915613
15056n,2011-10-03,0,0.23609250905795512,1.7429388211662304,3.831079534875321,4.6995875562952865,10.877581689573123
15056n,2011-10-10,3,0.5192808981720534,0.886517667547483,2.127599790439833,3.8945409396468476,8.117444807343952
15056n,2011-10-17,2,0.27758812020134876,1.1518093590960907,2.253452401981695,3.4082087391968625,5.138994303695137
15056n,2011-10-24,2,0.37084317509523446,1.4760296224695932,2.676202281627049,3.247790128628721,5.205678296948631
15056n,2011-10-31,4,0.26561637414402295,1.5065954385013793,3.1233705083386747,3.41028226266205,7.291547829416249
15056n,2011-11-07,2,1.367260852105008,2.9400107407924865,4.055643036937141,4.606469332460217,8.650002130041136
15056n,2011-11-14,2,1.5108433696213441,2.975305218913037,4.020868507335374,4.585037323778826,8.476215115989111
15056n,2011-11-21,0,1.1747017222167098,2.8139298057887494,2.9122911531082694,4.002290289372889,8.032096164480226
